experiment_id,experiment_title_inferred,experiment_dir,artifact_path,artifact_type,file_extension,file_size_bytes,modified_time,likely_role,manuscript_relevance,notes
exp1,Persistent Plastic Graph MNIST Prototype,experiments/experiment1,experiments/experiment1/.DS_Store,unknown,,8196,2026-05-02T07:40:16,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/baselines.csv,summary_csv,.csv,2389,2026-05-02T21:27:18,baseline summary,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_accuracy_by_mode.png,plot,.png,61077,2026-05-02T21:27:18,accuracy plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_accuracy_by_steps.png,plot,.png,53959,2026-05-02T21:27:18,accuracy plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_baseline_summary.csv,summary_csv,.csv,889,2026-05-02T21:27:18,baseline summary,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_composition_accuracy.png,plot,.png,55797,2026-05-02T21:27:18,composition plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_context_margin.png,plot,.png,51812,2026-05-02T21:27:18,margin plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_correct_margin.png,plot,.png,56904,2026-05-02T21:27:18,margin plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_exposure_curve_composition.png,plot,.png,48945,2026-05-02T21:27:18,composition plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_exposure_curve_margin.png,plot,.png,49688,2026-05-02T21:27:18,margin plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_exposure_curve_route_table.png,plot,.png,47890,2026-05-02T21:27:18,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_failure_taxonomy.png,plot,.png,47598,2026-05-02T21:27:18,failure taxonomy plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_report.md,report,.md,8719,2026-05-02T21:27:18,generated report,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_route_summary.csv,summary_csv,.csv,1085,2026-05-02T21:27:18,summary table,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_summary.csv,summary_csv,.csv,3723,2026-05-02T21:27:18,summary table,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_target_rank.png,plot,.png,56794,2026-05-02T21:27:18,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/exp8_transition_accuracy.png,plot,.png,55458,2026-05-02T21:27:18,accuracy plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/metrics.csv,metrics_csv,.csv,58247,2026-05-02T21:27:18,primary metrics,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/metrics_wide.csv,metrics_csv,.csv,10226,2026-05-02T21:27:18,wide metrics table,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/predictions.csv,summary_csv,.csv,584344,2026-05-02T21:27:18,raw predictions,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/route_diagnostics.csv,summary_csv,.csv,179309,2026-05-02T21:27:18,route diagnostics,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/route_margin_heatmap_exp8_full_self_organizing_route_field_seed0_minus_one_exp1.png,plot,.png,34514,2026-05-02T21:27:18,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/route_margin_heatmap_exp8_full_self_organizing_route_field_seed0_plus_one_exp1.png,plot,.png,37260,2026-05-02T21:27:18,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/route_margin_heatmap_exp8_full_self_organizing_route_field_seed0_plus_two_exp1.png,plot,.png,33308,2026-05-02T21:27:18,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/runs.csv,summary_csv,.csv,17405,2026-05-02T21:27:18,run manifest,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/baselines.csv,summary_csv,.csv,2389,2026-05-02T21:27:17,baseline summary,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_accuracy_by_mode.png,plot,.png,61077,2026-05-02T21:27:17,accuracy plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_accuracy_by_steps.png,plot,.png,53959,2026-05-02T21:27:17,accuracy plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_baseline_summary.csv,summary_csv,.csv,889,2026-05-02T21:27:17,baseline summary,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_composition_accuracy.png,plot,.png,55797,2026-05-02T21:27:17,composition plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_context_margin.png,plot,.png,51812,2026-05-02T21:27:17,margin plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_correct_margin.png,plot,.png,56904,2026-05-02T21:27:17,margin plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_exposure_curve_composition.png,plot,.png,48945,2026-05-02T21:27:17,composition plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_exposure_curve_margin.png,plot,.png,49688,2026-05-02T21:27:17,margin plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_exposure_curve_route_table.png,plot,.png,47890,2026-05-02T21:27:17,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_failure_taxonomy.png,plot,.png,47598,2026-05-02T21:27:17,failure taxonomy plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_report.md,report,.md,8719,2026-05-02T21:27:18,generated report,high,Indexed from local filesystem; interpretation pending human/thread review.
exp8,Self-Organizing Contextual Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_route_summary.csv,summary_csv,.csv,1085,2026-05-02T21:27:17,summary table,high,Indexed from local filesystem; interpretation pending human/thread review.
